id,ds,delta
823,2023-05-04,5.58642e-10
824,2023-04-07,0.00534623
825,2024-01-26,-4.74627e-10
826,2021-06-24,2.55799e-10
827,2022-07-01,1.41928e-09
828,2024-11-02,-8.72127e-07
829,2022-03-11,0.00179019
830,2023-12-04,-8.80406e-11
831,2023-02-19,-1.12592e-10
832,2021-06-23,6.18727e-11
833,2022-02-12,0.00576857
834,2021-02-16,0.0903784
835,2022-05-14,-3.40695e-10
836,2023-08-04,1.28532e-07
837,2023-09-29,0.00627529
838,2024-02-07,-5.55416e-09
839,2023-04-20,-1.57606e-11
840,2024-04-02,5.97339e-12
841,2021-09-26,-4.74316e-11
842,2022-12-17,-6.98042e-12
843,2021-06-12,3.75515e-10
844,2024-02-24,-1.58307e-08
845,2024-10-30,6.11552e-11
846,2024-03-26,2.04029e-10
847,2022-09-10,-1.33612e-08
848,2022-02-08,-0.00142392
849,2022-10-15,4.42581e-09
850,2020-10-16,6.03169e-10
851,2021-01-27,-0.0824186
852,2024-11-04,-3.82778e-10
853,2021-05-24,5.1212e-09
854,2024-06-28,6.23577e-11
855,2023-03-04,-1.49823e-11
856,2023-08-18,9.51636e-10
857,2024-10-09,-1.49641e-08
858,2021-10-08,1.93348e-09
859,2022-12-25,-0.0164254
860,2024-08-05,-0.0141096
861,2022-01-31,1.25571e-08
862,2023-12-13,-0.00361721
863,2024-01-08,3.72068e-08
864,2023-08-19,-0.081401
865,2024-04-25,-1.33064e-10
866,2022-09-17,-1.36397e-11
867,2023-07-18,-4.26478e-09
868,2022-11-11,5.83988e-10
869,2021-06-28,-1.98738e-09
870,2024-07-21,-3.19873e-10
871,2024-09-18,1.26692e-10
872,2020-10-20,-1.15575e-10
873,2022-10-05,-1.08241e-11
874,2021-04-02,1.10227e-10
875,2022-10-22,-1.94117e-09
876,2022-06-14,1.85128e-09
877,2021-10-07,-2.23681e-09
878,2022-09-04,1.76031e-09
879,2023-07-03,-6.80144e-10
880,2020-10-13,-4.33255e-11
881,2024-03-31,-0.0747378
882,2022-05-12,-1.38053e-09
883,2022-09-05,1.12756e-10
884,2024-07-02,-2.08542e-09
885,2024-10-29,2.79223e-10
886,2023-12-16,4.61038e-09
887,2022-12-22,-5.80974e-11
888,2024-01-18,-3.92822e-10
889,2021-12-05,-2.11817e-10
890,2022-03-14,-1.67507e-10
891,2024-07-10,-5.56963e-09
892,2021-07-13,-0.0733492
893,2021-05-16,-1.97543e-10
894,2022-03-14,4.91184e-08
895,2022-08-18,0.00147021
896,2024-03-10,2.15204e-09
897,2021-01-28,0.0129493
898,2023-06-02,5.33391e-11
899,2021-11-13,-2.02263e-10
900,2024-05-31,0.082882
901,2023-09-27,5.16358e-05
902,2021-07-15,-8.91882e-10
903,2023-11-05,6.57633e-10
904,2022-03-03,2.19625e-10
905,2022-05-06,4.76868e-10
906,2022-08-11,-2.96903e-07
907,2022-10-30,-0.0112448
908,2021-02-03,-0.020121
909,2023-07-12,1.80636e-10
910,2020-10-22,-0.0164993
911,2021-02-17,-5.21473e-10
912,2023-12-28,-7.89125e-11
913,2021-08-30,0.0106987
914,2024-06-21,4.90849e-09
915,2021-04-25,-2.70609e-11
916,2024-01-09,1.76349e-10
917,2022-09-30,5.97885e-10
918,2022-03-20,7.5716e-10
919,2021-06-22,-7.12247e-11
920,2022-02-06,0.0559629
921,2023-11-18,0.00336123
922,2021-12-13,0.0056265
923,2022-10-10,-1.30377e-09
924,2022-11-30,-2.25188e-10
925,2023-05-07,-1.46e-10
926,2024-06-30,-0.0961986
927,2023-07-26,-9.55907e-11
928,2021-06-29,-0.0192221
929,2023-02-26,0.0439818
930,2023-04-11,5.14836e-08
931,2022-02-09,6.48661e-09
932,2021-03-14,-8.31022e-11
933,2023-07-28,0.021706
934,2022-06-23,0.0307505
935,2023-05-25,2.1919e-11
936,2021-07-10,-0.00464677
937,2021-01-12,-3.87593e-10
938,2023-09-28,0.0119758
939,2023-10-21,0.0795073
940,2023-02-03,2.64818e-10
941,2023-06-03,0.0376695
942,2024-03-19,1.54759e-08
943,2023-01-17,5.03662e-10
944,2024-07-27,2.9816e-09
945,2021-07-03,0.0254474
946,2024-09-20,-9.1828e-10
947,2024-04-02,1.40837e-09
948,2024-06-29,-2.37313e-11
949,2024-05-28,5.8022e-11
950,2021-12-03,1.82803e-10
951,2022-05-10,-3.65834e-11
952,2023-01-13,0.010299
953,2021-12-02,0.0259583
954,2021-06-15,-6.70051e-10
955,2020-11-24,2.33227e-10
956,2023-07-26,1.35057e-10
957,2024-07-03,5.92391e-10
958,2023-02-12,-3.61757e-10
959,2023-11-04,-1.16842e-10
960,2023-07-26,6.01683e-11
961,2021-06-04,9.396e-11
962,2022-07-26,9.9612e-10
963,2024-08-10,-5.05892e-09
964,2021-05-30,-1.58632e-11
965,2022-10-11,0.0191464
966,2023-05-27,-6.13091e-10
967,2024-02-15,-2.92271e-08
968,2022-12-21,-2.29269e-07
969,2021-03-15,1.59031e-10
970,2023-04-17,-7.73058e-11
971,2023-10-26,0.0158084
972,2022-07-20,-5.38523e-11
973,2021-09-05,5.17144e-10
974,2023-06-10,-4.7218e-09
975,2023-03-29,-2.31157e-10
976,2024-06-14,-5.70836e-10
977,2024-03-29,-4.65987e-10
978,2022-01-19,2.73411e-10
979,2022-09-24,-3.49134e-10
980,2023-06-29,-4.95216e-09
981,2024-09-15,-2.28575e-11
982,2024-04-14,-0.00311448
983,2022-02-26,0.0261677
984,2023-05-21,1.45285e-09
985,2021-01-31,8.03124e-10
986,2021-01-12,0.0174921
987,2024-10-08,0.0158085
988,2024-04-30,5.09095e-09
989,2021-04-25,1.09388e-10
990,2022-02-16,4.83903e-11
991,2023-04-21,-5.02098e-09
992,2022-08-09,2.06998e-10
993,2020-11-02,2.07522e-10
994,2021-05-22,-0.00711684
995,2022-02-22,2.87615e-11
996,2020-10-25,0.013838
997,2023-02-04,0.00342663
998,2024-03-16,4.83185e-06
999,2023-04-02,-5.47778e-11
1000,2024-07-18,-4.24352e-10
1001,2023-05-01,-1.8053e-10
1002,2022-10-04,2.12612e-09
1003,2023-11-18,-0.00865918
1004,2022-09-07,6.09183e-10
1005,2024-01-11,-7.8466e-11
1006,2021-06-08,6.46978e-11
1007,2021-11-03,0.0119676
1008,2021-09-19,-9.50324e-10
1009,2022-01-23,8.63657e-10
1010,2023-05-01,3.10894e-09
1011,2022-11-05,-5.26292e-10
1012,2024-02-16,1.45728e-10
1013,2023-02-09,3.31932e-09
1014,2024-04-06,1.46674e-09
1015,2024-08-02,-2.55801e-10
1016,2020-12-11,1.21397e-10
1017,2023-06-04,2.15821e-11
1018,2021-05-17,-7.92076e-10
1019,2021-06-05,6.09476e-10
1020,2021-09-11,5.78252e-10
1021,2024-02-20,9.30206e-11
1022,2021-01-07,-5.2368e-10
1023,2023-02-09,0.0328744
1024,2020-12-12,-3.95459e-10
1025,2021-02-25,-9.34034e-11
1026,2022-09-20,5.93997e-11
1027,2024-06-19,-2.4642e-13
1028,2021-04-20,0.00366696
1029,2024-05-07,-1.78494e-10
1030,2024-07-26,7.60496e-11
1031,2021-10-19,-1.53898e-10
1032,2022-11-18,1.85749e-12
1033,2024-01-18,2.24813e-10
1034,2024-08-13,-1.75214e-10
1035,2023-07-02,1.64503e-10
1036,2020-12-04,5.66863e-11
1037,2024-05-07,0.00166793
1038,2023-08-25,-6.7881e-10
1039,2022-11-30,-7.06324e-10
1040,2022-01-16,-1.14311e-10
1041,2021-01-25,9.32247e-10
1042,2024-01-31,1.3208e-07
1043,2023-08-01,-1.44107e-11
1044,2021-05-04,0.00707803
1045,2023-08-09,1.23489e-10
1046,2024-01-14,-0.000630641
1047,2022-06-08,8.17589e-11
1048,2021-06-13,0.0623281
1049,2020-12-30,4.2968e-10
1050,2022-09-01,1.92015e-10
1051,2023-11-26,-4.40026e-13
1052,2022-04-26,1.69975e-10
1053,2021-06-27,0.0203571
1054,2024-09-07,-1.67112e-10
1055,2020-11-17,-3.5238e-11
1056,2024-06-18,-1.56215e-10
1057,2022-06-15,0.0356379
1058,2023-11-23,1.95602e-11
1059,2021-07-25,3.95127e-11
1060,2024-04-14,0.00726151
1061,2023-07-10,7.69471e-10
1062,2023-12-26,2.31058e-08
1063,2022-11-06,1.18023e-10
1064,2021-12-22,4.75566e-11
1065,2021-09-29,7.71896e-10
1066,2023-04-28,1.7843e-11
1067,2023-08-30,-0.0050768
1068,2021-12-01,-1.01815e-10
1069,2021-07-20,2.56538e-09
1070,2023-11-12,4.07496e-11
1071,2021-09-09,-2.2792e-11
1072,2023-08-13,-1.35751e-09
1073,2024-04-02,1.59761e-07
1074,2020-10-26,-5.75229e-09
1075,2023-12-31,2.30383e-10
1076,2022-06-03,8.79294e-11
1077,2023-02-03,4.43136e-09
1078,2021-05-25,0.00132553
1079,2023-07-09,7.30825e-10
1080,2023-06-14,-3.12596e-10
1081,2022-10-03,0.0844946
1082,2024-08-05,-2.85913e-10
1083,2021-05-18,-6.48658e-07
1084,2023-07-11,9.81772e-11
1085,2022-11-11,-3.92536e-09
1086,2023-04-08,2.81155e-09
1087,2022-05-02,0.0392331
1088,2020-10-22,-1.68366e-10
1089,2023-05-21,0.0311465
1090,2024-04-27,-0.0126236
1091,2024-10-03,-0.0125933
1092,2021-05-02,3.85134e-10
1093,2021-10-31,2.92201e-12
1094,2023-01-08,-4.33428e-10
1095,2024-06-01,0.0435018
1096,2021-01-27,1.17479e-11
1097,2022-07-18,2.80017e-11
1098,2021-08-18,8.67948e-12
1099,2020-10-12,-6.90407e-10
1100,2021-04-27,-0.031785
1101,2023-07-04,-2.35919e-09
1102,2022-07-03,-4.17899e-11
1103,2022-09-16,-5.42372e-08
1104,2022-09-22,0.0364677
1105,2023-07-28,-0.00439436
1106,2024-10-18,4.55694e-11
1107,2021-02-07,-8.97623e-10
1108,2023-09-08,-3.6298e-10
1109,2023-08-27,-2.18916e-09
1110,2022-11-27,-4.38971e-10
1111,2020-12-27,-8.87366e-11
1112,2023-04-23,2.97019e-10
1113,2023-10-27,-2.65766e-11
1114,2023-10-19,-1.18037e-09
1115,2023-10-29,0.00897787
1116,2023-08-17,0.011711
1117,2021-05-05,0.0221578
1118,2021-04-28,-8.83851e-11
1119,2022-02-16,1.82785e-11
1120,2021-11-15,1.2021e-10
1121,2021-02-26,1.45165e-09
1122,2024-08-23,1.29466e-09
1123,2022-10-01,-9.69733e-10
1124,2020-12-03,-0.101151
1125,2020-12-06,3.07467e-11
1126,2022-02-12,9.73018e-08
1127,2023-07-28,1.27085e-10
1128,2023-10-04,-8.05108e-10
1129,2023-03-20,-1.22603e-08
1130,2022-06-02,-0.00930025
1131,2022-02-16,4.39184e-10
1132,2022-03-30,-2.02691e-10
1133,2024-06-27,1.66085e-09
1134,2024-04-29,1.08582e-10
1135,2023-12-29,-1.0034e-11
1136,2023-04-09,3.95459e-12
1137,2023-01-05,6.31162e-10
1138,2021-06-26,8.65162e-10
1139,2024-03-23,7.1378e-07
1140,2024-05-27,2.06664e-07
1141,2023-06-22,-7.98281e-11
1142,2023-11-30,-3.8214e-09
1143,2020-12-04,0.00124728
1144,2020-12-09,-4.68462e-10
1145,2023-09-25,2.88152e-09
1146,2024-01-06,1.01218e-09
1147,2023-05-26,2.59605e-11
1148,2024-03-23,2.88251e-11
1149,2021-02-02,-3.48104e-09
1150,2024-02-16,0.00367468
1151,2024-07-26,4.00843e-12
1152,2022-03-23,2.69158e-10
1153,2021-08-21,3.36539e-09
1154,2022-01-04,-8.93915e-10
1155,2021-11-08,-5.84436e-11
1156,2022-09-17,9.57446e-10
1157,2023-01-12,0.00359475
1158,2023-05-05,0.00415279
1159,2024-03-13,4.20255e-09
1160,2023-01-31,0.032683
1161,2023-04-27,1.22838e-09
1162,2021-01-18,-0.0297492
1163,2022-11-16,-0.00169914
1164,2023-05-20,-3.11547e-09
1165,2022-05-07,-5.93767e-10
1166,2022-03-24,-0.00861386
1167,2022-04-27,-4.74398e-10
1168,2023-02-16,5.92838e-06
1169,2024-10-15,-2.81199e-10
1170,2022-12-19,0.0294238
1171,2024-03-21,2.18249e-11
1172,2023-08-07,4.44137e-12
1173,2020-11-20,9.57272e-11
1174,2021-12-28,-1.7811e-08
1175,2024-08-21,-1.89414e-10
1176,2024-02-26,-5.96921e-10
1177,2023-08-02,7.89086e-10
1178,2022-09-28,-2.76598e-10
1179,2022-02-03,-0.00889409
1180,2023-01-02,5.03872e-07
1181,2023-01-22,2.61378e-10
1182,2022-04-21,-2.76597e-11
1183,2024-09-09,-8.44594e-11
1184,2023-08-25,6.66795e-09
1185,2023-04-21,-7.1346e-09
1186,2024-02-13,-1.68106e-07
1187,2020-11-07,-3.79823e-10
1188,2022-09-24,-2.09799e-05
1189,2022-11-04,0.0737288
1190,2024-05-22,1.89239e-10
1191,2023-09-05,-2.59712e-10
1192,2022-07-05,-2.09438e-09
1193,2023-10-19,0.00790853
1194,2022-04-01,2.38863e-11
1195,2023-03-24,3.91056e-07
1196,2024-10-17,3.11916e-10
1197,2023-02-08,-1.12118e-10
1198,2021-04-28,-0.0435124
1199,2023-09-03,6.95983e-11
1200,2024-05-27,-1.66697e-09
1201,2020-11-21,-6.0443e-10
1202,2023-02-24,5.56216e-12
1203,2021-12-27,1.23944e-12
1204,2022-04-07,-3.3227e-11
1205,2021-04-21,-5.63672e-11
1206,2020-12-16,0.0120951
1207,2024-01-24,6.37337e-10
1208,2021-07-22,1.49251e-09
1209,2021-01-11,8.0323e-11
1210,2024-04-23,0.0290043
1211,2023-06-21,-3.25748e-11
1212,2022-05-14,1.98905e-10
1213,2024-03-25,-1.13102e-07
1214,2020-11-21,-3.5757e-10
1215,2021-08-23,0.0577272
1216,2024-03-06,-7.19253e-10
1217,2024-08-06,-2.73957e-10
1218,2022-07-23,2.53184e-09
1219,2020-10-24,1.13995e-10
1220,2020-12-13,-0.0628807
1221,2022-06-22,3.56394e-10
1222,2022-11-21,1.48241e-10
1223,2023-01-01,-1.79709e-10
1224,2021-09-13,0.00853525
1225,2021-04-16,-4.60581e-11
1226,2021-03-12,-4.22568e-10
1227,2023-07-26,0.053952
1228,2024-08-10,-8.48839e-12
1229,2021-04-16,1.40344e-10
1230,2021-12-01,1.10529e-10
1231,2024-01-30,5.99938e-10
1232,2022-11-26,2.07988e-08
1233,2021-11-30,1.67403e-10
1234,2022-10-22,1.52763e-10
1235,2022-03-17,2.2962e-10
1236,2023-04-18,0.00631755
1237,2023-07-05,3.62155e-10
1238,2022-03-16,0.0477866
1239,2024-02-11,-4.37469e-13
1240,2023-11-29,8.08945e-11
1241,2023-01-19,0.00395171
1242,2024-03-08,-5.57108e-08
1243,2024-10-23,2.1936e-10
1244,2022-12-06,1.85365e-10
1245,2021-04-02,-3.45942e-11
1246,2024-08-20,-1.43952e-07
1247,2023-01-14,2.12575e-10
1248,2022-09-08,-1.07822e-10
1249,2021-07-17,-0.0243456
1250,2022-06-23,1.27355e-08
1251,2021-04-24,0.0206811
1252,2024-05-16,0.0174066
1253,2022-04-30,4.39902e-09
1254,2022-05-26,8.49801e-10
1255,2021-07-17,3.22687e-10
1256,2021-09-12,-7.16764e-10
1257,2022-05-10,1.70041e-11
1258,2023-03-03,-1.48254e-08
1259,2021-05-03,1.01267e-10
1260,2022-03-25,-0.00303086
1261,2021-11-12,-7.73444e-10
1262,2022-10-08,6.09881e-11
1263,2021-08-27,3.57716e-11
1264,2020-12-24,-2.383e-10
1265,2021-07-14,0.228334
1266,2024-01-15,2.10695e-10
1267,2023-07-29,3.99418e-10
1268,2023-03-19,-1.06926e-09
1269,2021-07-31,7.82172e-11
1270,2023-12-23,-6.98328e-07
1271,2022-02-25,1.09878e-09
1272,2024-10-27,-4.19491e-09
1273,2021-02-28,-1.25744e-09
1274,2021-03-16,1.07808e-10
1275,2022-04-28,-1.08482e-10
1276,2022-09-15,0.00251631
1277,2022-01-31,3.29779e-10
1278,2021-04-23,0.0401284
1279,2024-10-03,0.0191981
1280,2024-04-15,-1.55187e-09
1281,2020-10-07,-1.77348e-09
1282,2020-12-09,-0.0335641
1283,2022-01-13,-5.27578e-09
1284,2021-03-12,2.15084e-09
1285,2021-12-06,0.0570312
1286,2021-07-13,-3.62101e-09
1287,2023-09-17,2.14176e-10
1288,2021-09-25,3.21369e-11
1289,2021-06-29,-3.14125e-10
1290,2022-08-24,-2.8427e-11
1291,2021-07-28,-0.0044996
1292,2021-05-06,3.58733e-10
1293,2024-09-11,3.38807e-10
1294,2020-10-15,-0.0351842
1295,2024-02-03,4.18784e-10
1296,2021-06-19,3.41635e-05
1297,2023-05-25,4.06208e-09
1298,2022-05-31,2.89616e-10
1299,2022-03-04,7.56508e-11
1300,2021-01-12,8.41511e-09
1301,2022-08-16,-1.10536e-09
1302,2023-04-21,-4.19571e-11
1303,2022-12-13,-7.9783e-07
1304,2023-11-17,-6.84362e-10
1305,2022-02-24,-1.67317e-08
1306,2021-02-11,0.0146424
1307,2021-09-02,0.00113714
1308,2021-05-22,-1.59233e-09
1309,2023-06-21,8.73342e-10
1310,2023-05-27,6.73919e-08
1311,2023-12-06,-6.72176e-11
1312,2021-04-17,-0.00837417
1313,2022-10-12,0.0967165
1314,2021-08-15,0.00193899
1315,2021-08-10,1.69214e-12
1316,2023-03-10,-0.0273113
1317,2022-03-14,8.15353e-10
1318,2021-11-06,-3.91997e-06
1319,2021-07-05,7.45937e-10
1320,2024-07-18,-6.15722e-11
1321,2024-03-01,-2.96097e-08
1322,2024-07-04,2.13592e-11
1323,2022-11-09,2.77179e-09
1324,2023-08-02,0.0243093
1325,2023-03-10,-0.071694
1326,2021-05-27,0.0202322
1327,2024-01-02,-9.06027e-09
1328,2023-05-31,-1.32588e-09
1329,2021-09-04,1.4358e-11
1330,2023-06-07,-3.61269e-13
1331,2021-10-04,2.06584e-09
1332,2021-08-22,-3.4975e-10
1333,2022-07-06,2.42166e-10
1334,2020-10-31,0.00529272
1335,2023-03-02,1.24946e-08
1336,2020-10-22,0.00336313
1337,2021-02-04,1.22319e-11
1338,2023-04-28,-6.16763e-11
1339,2022-07-09,9.81828e-10
1340,2023-04-16,0.131275
1341,2021-04-25,-1.41954e-09
1342,2023-02-22,1.85368e-10
1343,2023-02-16,-1.0424e-10
1344,2021-05-12,0.0164104
1345,2024-07-06,0.0208508
1346,2022-07-15,-8.38442e-11
1347,2023-12-20,0.016236
1348,2021-01-26,-6.24116e-10
1349,2021-09-16,-1.51639e-09
1350,2023-12-10,1.07538e-09
1351,2021-03-23,3.74505e-09
1352,2021-06-29,1.11193e-08
1353,2021-09-26,-9.21642e-10
1354,2022-05-11,1.9808e-09
1355,2021-03-14,-0.00427559
1356,2022-11-16,3.3127e-10
1357,2024-07-16,2.12098e-11
1358,2022-03-09,-1.47508e-11
1359,2024-03-29,-1.324e-09
1360,2023-03-12,-2.44413e-11
1361,2021-09-11,3.59552e-09
1362,2021-01-21,0.0023565
1363,2020-12-01,7.79484e-12
1364,2021-04-02,-0.0157911
1365,2024-11-02,-0.012507
1366,2023-02-22,-2.17791e-10
1367,2021-09-17,-2.27979e-10
1368,2024-01-15,-0.0132448
1369,2021-12-02,-1.04188e-09
1370,2024-08-16,1.61938e-11
1371,2024-04-15,0.0180947
1372,2022-09-02,-7.98085e-07
1373,2021-11-16,1.8798e-08
1374,2024-05-22,1.06625e-07
1375,2022-09-06,-1.49337e-11
1376,2024-05-23,-1.49689e-09
1377,2023-08-19,8.79283e-10
1378,2020-11-07,-9.89629e-12
1379,2022-04-22,7.09228e-10
1380,2021-06-24,-0.0102964
1381,2024-07-08,-2.82821e-09
1382,2021-01-19,8.75826e-09
1383,2024-10-30,-5.5072e-06
1384,2021-11-14,-6.93955e-10
1385,2021-06-16,1.27923e-09
1386,2020-11-17,2.25864e-09
1387,2021-09-25,-2.90873e-10
1388,2021-02-18,-2.34341e-10
1389,2022-09-08,-2.98542e-11
1390,2022-08-08,-1.18353e-11
1391,2020-10-30,1.88052e-08
1392,2020-11-25,-4.67528e-10
1393,2023-05-26,0.00180152
1394,2022-11-03,0.0669685
1395,2023-06-01,-8.17472e-12
1396,2024-01-07,1.60708e-09
1397,2023-09-04,0.02284
1398,2024-10-13,3.02787e-10
1399,2021-08-06,3.91324e-11
1400,2021-01-30,-3.62521e-08
1401,2023-08-29,3.04027e-10
1402,2022-09-07,7.96084e-10
1403,2022-06-19,2.48654e-11
1404,2023-06-21,-1.9216e-09
1405,2022-02-17,1.1681e-11
1406,2023-01-31,-4.99002e-10
1407,2022-10-27,8.54239e-11
1408,2021-08-18,1.39668e-08
1409,2024-01-24,-3.6443e-10
1410,2022-06-03,3.57664e-10
1411,2021-11-13,0.0224742
1412,2023-04-08,1.22759e-09
1413,2021-12-18,-2.45291e-08
1414,2021-03-31,0.0816253
1415,2023-03-06,0.0430369
1416,2022-02-21,-4.90666e-12
1417,2021-01-12,-1.73622e-10
1418,2024-06-05,1.80025e-10
1419,2022-07-24,3.46394e-10
1420,2024-05-01,1.08432e-11
1421,2022-03-24,-0.0359935
1422,2024-06-26,-4.12639e-11
1423,2024-10-24,0.00736571
1424,2021-03-04,4.94633e-09
1425,2023-05-24,-8.34166e-08
1426,2024-09-28,8.39355e-10
1427,2024-03-01,-1.47725e-11
1428,2022-09-28,1.82806e-09
1429,2024-09-30,-6.77589e-11
1430,2023-11-17,1.76857e-10
1431,2024-09-25,0.0350682
1432,2021-02-02,-2.6567e-09
1433,2022-08-15,3.05636e-11
1434,2022-08-29,-2.19865e-10
1435,2023-05-22,-2.73374e-09
1436,2022-01-24,-2.24352e-09
1437,2021-04-19,6.20672e-10
1438,2021-09-26,-2.45764e-09
1439,2023-07-21,-3.12262e-10
1440,2021-05-23,0.0114104
1441,2021-11-04,-3.38022e-09
1442,2022-02-14,1.5084e-09
1443,2023-03-17,-0.000293911
1444,2021-08-08,6.47148e-10
1445,2023-09-13,-0.0128209
1446,2023-04-24,2.79551e-09
1447,2021-08-28,-3.80003e-11
1448,2024-02-28,-9.68459e-10
1449,2022-03-25,-7.64457e-08
1450,2020-11-21,4.50397e-10
1451,2023-07-15,0.0216356
1452,2020-11-20,1.79975e-10
1453,2021-09-24,-0.000564143
1454,2023-01-04,-7.69425e-11
1455,2021-09-09,0.0417757
1456,2024-03-27,4.90679e-10
1457,2022-02-04,-2.62807e-08
1458,2022-06-20,-6.35292e-12
1459,2021-04-20,0.000340211
1460,2021-10-21,-3.69145e-10
1461,2021-05-08,2.98409e-11
1462,2023-04-11,0.00570943
1463,2024-06-15,-1.232e-09
1464,2023-11-02,4.37132e-09
1465,2022-01-15,3.44472e-10
1466,2021-09-07,-0.00762626
1467,2022-08-27,-1.35348e-11
1468,2022-09-26,0.0304059
1469,2022-08-27,3.03017e-10
1470,2021-07-31,-0.00915738
1471,2024-01-29,-2.87901e-10
1472,2022-05-02,-3.84578e-11
1473,2020-10-07,-6.71247e-10
1474,2021-01-01,4.23789e-11
1475,2024-02-20,-1.37457e-11
1476,2022-09-13,4.26468e-10
1477,2024-09-15,-7.80731e-09
1478,2022-12-01,3.25012e-07
1479,2024-10-31,5.43421e-10
1480,2022-08-31,-1.16988e-09
1481,2023-08-23,0.00145434
1482,2024-03-20,0.00503763
1483,2024-08-17,2.73486e-10
1484,2023-10-11,0.0285059
1485,2023-02-02,-1.00058e-10
1486,2021-06-23,1.62101e-09
1487,2021-05-03,1.35495e-06
1488,2024-03-10,2.66286e-11
1489,2022-09-09,5.48172e-11
1490,2021-11-15,6.9561e-08
1491,2021-11-05,-1.72492e-10
1492,2021-08-07,-3.58651e-10
1493,2021-11-16,-4.84904e-10
1494,2021-06-10,-4.3896e-09
1495,2023-06-07,1.47842e-10
1496,2021-10-29,-1.81235e-10
1497,2023-10-31,-0.0627083
1498,2022-02-09,8.8031e-10
1499,2022-05-29,9.21595e-10
1500,2020-10-06,-7.57104e-11
1501,2021-09-22,5.30491e-09
1502,2022-06-11,-1.76518e-07
1503,2022-06-09,-3.63392e-11
1504,2024-04-21,6.65847e-07
1505,2020-11-08,3.82308e-09
1506,2020-11-15,1.32266e-09
1507,2024-07-13,4.00156e-12
1508,2023-09-16,-2.32824e-10
1509,2023-09-27,-4.21173e-11
1510,2023-08-04,-2.00408e-09
1511,2022-07-21,4.12781e-09
1512,2022-08-02,3.74778e-10
1513,2021-12-17,1.04727e-09
1514,2024-04-17,0.0643274
1515,2023-06-28,2.00098e-09
1516,2023-02-06,3.58231e-08
1517,2023-03-20,5.48078e-09
1518,2020-10-13,2.17297e-11
1519,2020-10-30,4.62635e-09
1520,2023-11-13,0.0158797
1521,2021-06-29,-1.7104e-07
1522,2021-09-25,-0.00360445
1523,2024-08-22,-3.41361e-12
1524,2021-02-08,-1.62544e-09
1525,2022-06-04,5.0729e-08
1526,2021-06-02,-0.0229619
1527,2024-10-24,-9.71239e-12
1528,2022-08-06,6.69035e-08
1529,2022-10-02,-1.02356e-10
1530,2022-03-15,-9.6961e-11
1531,2023-04-07,-5.80014e-11
1532,2023-11-27,-1.4163e-08
1533,2020-11-01,-9.48198e-10
1534,2021-04-14,0.0735896
1535,2022-12-15,8.94116e-11
1536,2024-06-02,-7.71511e-06
1537,2023-04-24,3.17194e-12
1538,2022-04-02,2.41986e-11
1539,2021-07-06,-2.30928e-10
1540,2022-09-27,0.00612587
1541,2023-03-15,1.9925e-09
1542,2024-10-24,3.15175e-10
1543,2021-06-14,-4.65609e-11
1544,2024-03-27,-3.67057e-10
1545,2024-03-13,3.10361e-09
1546,2022-12-16,1.38344e-09
1547,2024-09-08,4.63764e-10
1548,2022-07-28,-9.8102e-13
1549,2022-08-16,2.88267e-10
1550,2022-08-02,1.0985e-08
1551,2020-10-16,-3.90862e-11
1552,2021-07-18,2.12046e-08
1553,2021-08-27,-5.57591e-11
1554,2024-09-22,3.03213e-11
1555,2023-05-24,-2.22745e-09
1556,2022-09-09,-1.44747e-07
1557,2022-09-04,1.04002e-10
1558,2021-03-29,1.50256e-08
1559,2022-02-20,-6.614e-11
1560,2023-08-23,-4.24704e-11
1561,2020-10-05,-2.35106e-10
1562,2023-11-17,-3.72651e-11
1563,2021-01-07,3.97443e-09
1564,2021-07-19,1.3508e-11
1565,2024-02-04,-1.70168e-09
1566,2024-08-10,-1.78727e-07
1567,2020-11-21,0.0294993
1568,2022-06-10,-1.67037e-09
1569,2022-08-17,0.0246044
1570,2022-12-17,-3.41034e-11
1571,2024-10-26,7.25441e-10
1572,2024-01-17,2.30739e-08
1573,2021-01-31,0.00416241
1574,2021-03-15,4.04679e-10
1575,2023-11-27,1.76383e-09
1576,2023-05-06,0.000989804
1577,2024-09-10,0.0501956
1578,2022-07-13,1.13027e-09
1579,2022-02-18,-3.31944e-11
1580,2024-10-12,-1.47173e-10
1581,2022-07-07,-3.61889e-10
1582,2023-03-30,3.6224e-10
1583,2022-08-19,-0.0361406
1584,2022-07-08,2.12485e-12
1585,2021-12-26,7.69701e-11
1586,2022-06-28,6.92059e-11
1587,2023-12-15,-0.00465348
1588,2023-02-24,-4.27139e-12
1589,2023-03-21,-4.35582e-11
1590,2021-09-05,-1.66487e-12
1591,2022-11-21,-0.000302252
1592,2022-09-08,0.0339034
1593,2023-01-13,0.0103427
1594,2022-03-19,-7.15363e-09
1595,2021-01-18,-9.0957e-11
1596,2021-09-27,-1.06098e-10
1597,2023-11-03,2.09795e-10
1598,2021-05-11,1.84031e-08
1599,2022-02-06,-1.61839e-11
1600,2021-03-18,-2.64359e-05
1601,2022-04-05,4.89706e-08
1602,2022-10-28,4.69593e-09
1603,2023-12-22,-3.73896e-11
1604,2023-03-27,1.79083e-12
1605,2024-04-30,1.80302e-09
1606,2022-09-27,-0.0089323
1607,2024-07-20,0.0100229
1608,2022-05-03,-5.38335e-10
1609,2022-11-02,-3.61438e-10
